block_id,route_id,trip_headsign,service_id,shape_id,trip_id
a_933,35,Eastbridge to Conestoga Mall,muwtf_merged_998604,3511,546669
a_931,35,Eastbridge to Conestoga Mall,muwtf_merged_998604,3511,546668
a_936,35,Eastbridge to Conestoga Mall,muwtf_merged_998604,3511,546663
a_933,35,Eastbridge to Conestoga Mall,muwtf_merged_998604,3511,546662
a_931,35,Eastbridge to Conestoga Mall,muwtf_merged_998604,3511,546661
a_934,35,Eastbridge to Conestoga Mall,muwtf_merged_998604,3511,546660
a_934,35,Eastbridge to Conestoga Mall,muwtf_merged_998604,3511,546667
a_932,35,Eastbridge to Conestoga Mall,muwtf_merged_998604,3511,546666
a_940,35,Eastbridge to Conestoga Mall,muwtf_merged_998604,3511,546665
a_939,35,Eastbridge to Conestoga Mall,muwtf_merged_998604,3511,546664
b_2531,25,Queen South to Downtown,muwtf_merged_998607,2511,557372
b_133,15,Frederick,a_merged_998605,1501,582094
b_5533,55,St. Andrews,muwtf_merged_998607,5500,558399
b_934,13,Laurelwood to UW,muwtf_merged_998607,1311,562911
b_931,13,Laurelwood to UW,muwtf_merged_998607,1311,562910
b_931,13,Laurelwood to UW,muwtf_merged_998607,1311,562917
b_935,13,Laurelwood to UW,muwtf_merged_998607,1311,562916
b_932,13,Laurelwood to UW,muwtf_merged_998607,1311,562915
b_933,13,Laurelwood to UW,muwtf_merged_998607,1311,562914
b_2232,22,Laurentian West to Highland Hills,muwtf_merged_998607,2202,558462
b_2235,22,Laurentian West to Highland Hills,muwtf_merged_998607,2202,558463
b_2236,22,Laurentian West to Highland Hills,muwtf_merged_998607,2202,558460
b_2231,22,Laurentian West to Highland Hills,muwtf_merged_998607,2202,558461
b_5532,55,St. Andrews,muwtf_merged_998607,5500,558394
b_5532,55,St. Andrews,muwtf_merged_998607,5500,558395
b_2234,22,Laurentian West to Highland Hills,muwtf_merged_998607,2202,558464
b_5532,55,St. Andrews,muwtf_merged_998607,5500,558397
b_332,3,Ottawa South to Downtown,muwtf_merged_998607,301,556482
b_301,3,Ottawa South to Downtown,muwtf_merged_998607,301,556483
b_332,3,Ottawa South to Downtown,muwtf_merged_998607,301,556480
b_301,3,Ottawa South to Downtown,muwtf_merged_998607,301,556481
b_332,3,Ottawa South to Downtown,muwtf_merged_998607,301,556486
b_301,3,Ottawa South to Downtown,muwtf_merged_998607,301,556487
b_332,3,Ottawa South to Downtown,muwtf_merged_998607,301,556484
b_301,3,Ottawa South to Downtown,muwtf_merged_998607,301,556485
b_332,3,Ottawa South to Downtown,muwtf_merged_998607,301,556488
b_301,3,Ottawa South to Downtown,muwtf_merged_998607,301,556489
b_133,25,Queen South to Downtown,muwtf_merged_998607,2511,557371
b_5332,66,Winston,a_merged_998605,6601,583435
b_5333,66,Winston,a_merged_998605,6601,583434
b_132,25,Queen South to Downtown,muwtf_merged_998607,2511,557370
b_132,22,Laurentian West to Forest Glen,a_merged_998605,2201,581979
b_5333,66,Winston,a_merged_998605,6601,583437
b_5133,51,Hespeler Road to Ainslie Terminal,a_merged_998605,5111,582270
b_5132,51,Hespeler Road to Ainslie Terminal,a_merged_998605,5111,582271
b_5131,51,Hespeler Road to Ainslie Terminal,a_merged_998605,5111,582272
a_5134,71,Tri-City Centre via Franklin,muwtf_merged_998604,7111,548514
b_5132,51,Hespeler Road to Ainslie Terminal,a_merged_998605,5111,582274
b_5131,51,Hespeler Road to Ainslie Terminal,a_merged_998605,5111,582275
b_5632,56,Dunbar,a_merged_998605,5601,582397
b_5132,51,Hespeler Road to Ainslie Terminal,a_merged_998605,5111,582277
b_5131,51,Hespeler Road to Ainslie Terminal,a_merged_998605,5111,582278
b_8021,200,iXpress to Ainslie Terminal,a_merged_998605,20011,583347
b_5331,66,Winston,a_merged_998605,6601,583430
b_5331,66,Winston,a_merged_998605,6601,583433
b_5831,58,Elmwood,a_merged_998605,5800,583059
b_5831,58,Elmwood,a_merged_998605,5800,583058
b_5831,58,Elmwood,a_merged_998605,5800,583057
b_5832,58,Elmwood,a_merged_998605,5800,583056
b_5832,58,Elmwood,a_merged_998605,5800,583055
b_8025,200,iXpress to Ainslie Terminal,a_merged_998605,20011,583344
b_5832,58,Elmwood,a_merged_998605,5800,583053
b_5832,58,Elmwood,a_merged_998605,5800,583052
b_5832,58,Elmwood,a_merged_998605,5800,583051
b_5831,58,Elmwood,a_merged_998605,5800,583050
b_933,13,Laurelwood to UW,a_merged_998605,1311,582624
b_731,7,B Fairview Park via Weber,muwtf_merged_998607,713,561439
b_2233,22,Laurentian West to Forest Glen,a_merged_998605,2201,581971
a_2234,22,Laurentian West to Forest Glen,muwtf_merged_998604,2211,547138
a_2236,22,Laurentian West to Forest Glen,muwtf_merged_998604,2211,547139
b_133,25,Queen South to Downtown,muwtf_merged_998607,2511,557376
a_2232,22,Laurentian West to Forest Glen,muwtf_merged_998604,2211,547130
a_2235,22,Laurentian West to Forest Glen,muwtf_merged_998604,2211,547131
a_2234,22,Laurentian West to Forest Glen,muwtf_merged_998604,2211,547132
a_2236,22,Laurentian West to Forest Glen,muwtf_merged_998604,2211,547133
a_2281,22,Laurentian West to Forest Glen,muwtf_merged_998604,2211,547134
a_2231,22,Laurentian West to Forest Glen,muwtf_merged_998604,2211,547135
a_2232,22,Laurentian West to Forest Glen,muwtf_merged_998604,2211,547136
a_2235,22,Laurentian West to Forest Glen,muwtf_merged_998604,2211,547137
b_706,7,C Charles St Terminal,a_merged_998605,722,583714
b_5631,56,Dunbar,a_merged_998605,5601,582395
b_713,7,C Charles St Terminal,a_merged_998605,722,583715
a_5136,71,Tri-City Centre via Franklin,muwtf_merged_998604,7111,548518
b_706,7,C Charles St Terminal,a_merged_998605,722,583716
b_713,7,C Charles St Terminal,a_merged_998605,722,583717
b_132,25,Queen South to Downtown,muwtf_merged_998607,2511,557375
b_701,7,B Fairview Park via Weber,a_merged_998605,711,583710
b_704,7,B Fairview Park via Weber,a_merged_998605,711,583711
a_8102,201,UW/LAURIER,a_merged_998602,20101,552253
a_8101,201,UW/LAURIER,a_merged_998602,20101,552252
a_8103,201,UW/LAURIER,a_merged_998602,20101,552251
a_8102,201,UW/LAURIER,a_merged_998602,20101,552250
a_8101,201,UW/LAURIER,a_merged_998602,20101,552257
a_8102,201,UW/LAURIER,a_merged_998602,20101,552256
a_8101,201,UW/LAURIER,a_merged_998602,20101,552255
a_8103,201,UW/LAURIER,a_merged_998602,20101,552254
a_8101,201,Forest Glen Plaza,a_merged_998602,20111,552259
a_8103,201,UW/LAURIER,a_merged_998602,20101,552258
b_714,7,E UW via Columbia,muwtf_merged_998607,706,561338
b_703,7,E UW via Columbia,muwtf_merged_998607,706,561339
b_5134,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998607,5111,557168
b_5136,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998607,5111,557169
b_705,7,E UW via Columbia,muwtf_merged_998607,706,561332
b_712,7,E UW via Columbia,muwtf_merged_998607,706,561333
b_704,7,E UW via Columbia,muwtf_merged_998607,706,561330
b_710,7,E UW via Columbia,muwtf_merged_998607,706,561331
b_711,7,E UW via Columbia,muwtf_merged_998607,706,561336
b_702,7,E UW via Columbia,muwtf_merged_998607,706,561337
b_715,7,E UW via Columbia,muwtf_merged_998607,706,561334
b_708,7,E UW via Columbia,muwtf_merged_998607,706,561335
b_5533,63,Champlain,muwtf_merged_998607,6300,556201
b_5631,56,Dunbar,a_merged_998605,5601,582392
b_1131,11,Country Hills,a_merged_998605,1101,581682
b_1286,10,Fairview Park via Becthel,muwtf_merged_998607,1012,567965
b_1132,20,Victoria Hills,muwtf_merged_998607,2002,561770
b_5632,56,Cambridge Centre,muwtf_merged_998607,5611,556135
b_8102,201,Forest Glen Plaza,a_merged_998605,20111,584359
b_8101,201,Forest Glen Plaza,a_merged_998605,20111,584358
b_5632,56,Dunbar,a_merged_998605,5601,582391
a_631,20,Victoria Hills to Highland Hills Mall,a_merged_998602,2001,549662
a_1131,20,Victoria Hills to Highland Hills Mall,a_merged_998602,2001,549663
a_1132,20,Victoria Hills to Highland Hills Mall,a_merged_998602,2001,549660
a_2032,20,Victoria Hills to Highland Hills Mall,a_merged_998602,2001,549661
a_1131,20,Victoria Hills to Highland Hills Mall,a_merged_998602,2001,549666
a_1131,20,Victoria Hills to Highland Hills Mall,a_merged_998602,2001,549667
a_2031,20,Victoria Hills to Highland Hills Mall,a_merged_998602,2001,549664
a_1132,20,Victoria Hills to Highland Hills Mall,a_merged_998602,2001,549665
a_631,20,Victoria Hills to Highland Hills Mall,a_merged_998602,2001,549668
a_2031,20,Victoria Hills to Highland Hills Mall,a_merged_998602,2001,549669
b_5132,51,Hespeler Road to Hespeler,s_merged_998606,5101,585064
b_5133,51,Hespeler Road to Hespeler,s_merged_998606,5101,585065
b_5134,51,Hespeler Road to Hespeler,s_merged_998606,5101,585066
b_5131,51,Hespeler Road to Hespeler,s_merged_998606,5101,585067
b_5132,51,Hespeler Road to Hespeler,s_merged_998606,5101,585060
b_5133,51,Hespeler Road to Hespeler,s_merged_998606,5101,585061
b_5134,51,Hespeler Road to Hespeler,s_merged_998606,5101,585062
b_5131,51,Hespeler Road to Hespeler,s_merged_998606,5101,585063
b_5633,56,Dunbar,a_merged_998605,5601,582390
b_5631,56,Cambridge Centre,s_merged_998606,5611,585068
b_5631,56,Cambridge Centre,s_merged_998606,5611,585069
a_5131,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998604,5111,545763
a_5133,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998604,5111,545762
a_5132,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998604,5111,545761
a_5131,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998604,5111,545760
a_5132,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998604,5111,545767
a_5131,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998604,5111,545766
a_5133,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998604,5111,545765
a_5132,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998604,5111,545764
b_1831,18,Downtown,muwtf_merged_998607,1801,561743
b_1831,18,Downtown,muwtf_merged_998607,1801,561742
a_5131,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998604,5111,545769
a_5133,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998604,5111,545768
b_1831,18,Downtown,muwtf_merged_998607,1801,561746
b_1831,18,Downtown,muwtf_merged_998607,1801,561745
a_9909,9909,HHM to SJAM,muwtf_merged_998604,990902,555705
a_9909,9909,Rt. 19 trip,muwtf_merged_998604,990901,555706
a_9909,9909,Rt 13 trip,muwtf_merged_998604,990904,555707
a_9909,9909,SJAM Erbsville II,muwtf_merged_998604,990905,555708
b_8101,201,Forest Glen Plaza,a_merged_998605,20111,584355
b_8103,201,Forest Glen Plaza,a_merged_998605,20111,584354
b_5632,56,Dunbar,a_merged_998605,5601,582406
b_8102,201,Forest Glen Plaza,a_merged_998605,20111,584356
a_8102,201,UW/LAURIER,a_merged_998602,20101,552235
a_7351,73,McCormick,muwtf_merged_998604,7311,547265
b_936,13,Laurelwood to UW,a_merged_998605,1311,582619
a_8101,201,UW/LAURIER,a_merged_998602,20101,552237
a_5131,65,Fisher Mills,a_merged_998602,6501,551289
a_5132,65,Fisher Mills,a_merged_998602,6501,551288
b_1286,10,Fairview Park via Becthel,muwtf_merged_998607,1012,567967
a_7351,73,McCormick,muwtf_merged_998604,7311,547267
b_1031,10,Fairview Park via Becthel,muwtf_merged_998607,1012,567961
b_1035,10,Fairview Park,muwtf_merged_998607,1011,567960
b_1286,10,Fairview Park via Becthel,muwtf_merged_998607,1012,567963
b_1234,10,Fairview Park via Becthel,muwtf_merged_998607,1012,567962
a_8003,200,iXpress to Ainslie Terminal,a_merged_998602,20011,551281
a_8005,200,iXpress to Ainslie Terminal,a_merged_998602,20011,551280
a_5131,65,Fisher Mills,a_merged_998602,6501,551283
a_8004,200,iXpress to Conestoga Mall,a_merged_998602,20001,551282
a_5132,65,Fisher Mills,a_merged_998602,6501,551285
a_5133,65,Fisher Mills,a_merged_998602,6501,551284
a_5133,65,Fisher Mills,a_merged_998602,6501,551287
a_5131,65,Fisher Mills,a_merged_998602,6501,551286
b_5331,53,Hespeler Terminal,a_merged_998605,5301,582877
a_7351,73,Northlake,muwtf_merged_998604,7301,547262
a_8102,201,UW/LAURIER,a_merged_998602,20101,552232
b_5331,53,Hespeler Terminal,a_merged_998605,5301,582878
b_5332,53,Hespeler Terminal,a_merged_998605,5301,582879
a_8131,201,Forest Glen Plaza,s_merged_998603,20111,553669
a_8134,201,Forest Glen Plaza,s_merged_998603,20111,553668
a_8182,201,UW/LAURIER,s_merged_998603,20101,553661
a_8181,201,UW/LAURIER,s_merged_998603,20101,553660
a_8184,201,UW/LAURIER,s_merged_998603,20101,553663
a_8183,201,UW/LAURIER,s_merged_998603,20101,553662
a_8131,201,Forest Glen Plaza,s_merged_998603,20111,553665
a_8133,201,UW/LAURIER,s_merged_998603,20101,553664
a_8133,201,Forest Glen Plaza,s_merged_998603,20111,553667
a_8132,201,Forest Glen Plaza,s_merged_998603,20111,553666
a_432,29,To King/University turnaround,a_merged_998602,2901,551133
a_431,29,To King/University turnaround,a_merged_998602,2901,551132
a_432,29,To King/University turnaround,a_merged_998602,2901,551131
a_431,29,To King/University turnaround,a_merged_998602,2901,551130
a_432,29,To King/University turnaround,a_merged_998602,2901,551137
a_431,29,To King/University turnaround,a_merged_998602,2901,551136
a_432,29,To King/University turnaround,a_merged_998602,2901,551135
a_431,29,To King/University turnaround,a_merged_998602,2901,551134
a_7351,73,McCormick,muwtf_merged_998604,7311,547268
a_432,29,To King/University turnaround,a_merged_998602,2901,551139
a_431,29,To King/University turnaround,a_merged_998602,2901,551138
a_8102,201,UW/LAURIER,a_merged_998602,20101,552238
b_432,15,Downtown,muwtf_merged_998607,1511,562218
b_2236,15,Downtown,muwtf_merged_998607,1511,562219
b_131,15,Downtown,muwtf_merged_998607,1511,562210
b_281,15,Downtown,muwtf_merged_998607,1511,562211
b_232,15,Downtown,muwtf_merged_998607,1511,562212
b_131,15,Downtown,muwtf_merged_998607,1511,562213
b_132,15,Downtown,muwtf_merged_998607,1511,562214
b_2234,15,Downtown,muwtf_merged_998607,1511,562215
b_2234,15,Downtown,muwtf_merged_998607,1511,562216
b_2281,15,Downtown,muwtf_merged_998607,1511,562217
a_331,16,Forest Glen via Biehn,muwtf_merged_998604,1612,546451
b_2401,24,Highland,a_merged_998605,2401,581839
b_2401,24,Highland to Downtown,a_merged_998605,2411,581838
b_805,8,University via Courtland/Weber,a_merged_998605,801,581529
b_801,8,University via Courtland/Weber,a_merged_998605,801,581528
a_5632,56,Dunbar,muwtf_merged_998604,5601,544689
a_5631,56,Dunbar,muwtf_merged_998604,5601,544688
a_5632,56,Dunbar,muwtf_merged_998604,5601,544687
a_5631,56,Dunbar,muwtf_merged_998604,5601,544686
a_5632,56,Dunbar,muwtf_merged_998604,5601,544685
a_5631,56,Dunbar,muwtf_merged_998604,5601,544684
a_5632,56,Dunbar,muwtf_merged_998604,5601,544683
a_5631,56,Dunbar,muwtf_merged_998604,5601,544682
a_5632,56,Dunbar,muwtf_merged_998604,5601,544681
a_5631,56,Dunbar,muwtf_merged_998604,5601,544680
a_1234,27,Chicopee,muwtf_merged_998604,2701,545888
a_1240,27,Chicopee,muwtf_merged_998604,2701,545889
a_1231,27,Chicopee,muwtf_merged_998604,2701,545882
a_1236,27,Chicopee,muwtf_merged_998604,2701,545883
a_1242,27,Chicopee,muwtf_merged_998604,2701,545880
a_1232,27,Chicopee,muwtf_merged_998604,2701,545881
a_1242,27,Chicopee,muwtf_merged_998604,2701,545886
a_1232,27,Chicopee,muwtf_merged_998604,2701,545887
a_1283,27,Chicopee,muwtf_merged_998604,2701,545884
a_1243,27,Chicopee,muwtf_merged_998604,2701,545885
a_1031,17,Fairview Park,a_merged_998602,1701,550084
a_1237,17,Fairview Park,a_merged_998602,1701,550085
a_5333,52,Fairview via Preston Pkwy,muwtf_merged_998604,5201,547958
a_5201,52,Fairview via Preston Pkwy,muwtf_merged_998604,5201,547959
a_1033,17,Fairview Park,a_merged_998602,1701,550080
a_1033,17,Fairview Park,a_merged_998602,1701,550081
a_1031,17,Fairview Park,a_merged_998602,1701,550082
a_1033,17,Fairview Park,a_merged_998602,1701,550083
a_5333,52,Fairview via Preston Pkwy,muwtf_merged_998604,5201,547952
a_5201,52,Fairview via Preston Pkwy,muwtf_merged_998604,5201,547953
a_5201,52,Fairview via Preston Pkwy,muwtf_merged_998604,5201,547950
a_5202,52,Fairview via Preston Pkwy,muwtf_merged_998604,5201,547951
a_5201,52,Fairview via Preston Pkwy,muwtf_merged_998604,5201,547956
a_5202,52,Fairview via Preston Pkwy,muwtf_merged_998604,5201,547957
a_5202,52,Fairview via Preston Pkwy,muwtf_merged_998604,5201,547954
a_5333,52,Fairview via Preston Pkwy,muwtf_merged_998604,5201,547955
a_754,7,C Charles St Terminal,muwtf_merged_998604,722,545437
a_708,7,C Charles St Terminal,muwtf_merged_998604,722,545436
b_5631,64,Cambridge Centre,a_merged_998605,6411,582528
b_1131,20,Victoria Hills to Downtown,s_merged_998606,2011,584805
a_755,7,C Charles St Terminal,muwtf_merged_998604,722,545435
a_331,3,Ottawa South,s_merged_998603,300,552536
a_331,3,Ottawa South,s_merged_998603,300,552537
a_331,3,Ottawa South,s_merged_998603,300,552534
a_331,3,Ottawa South,s_merged_998603,300,552535
a_331,3,Ottawa South,s_merged_998603,300,552532
a_331,3,Ottawa South,s_merged_998603,300,552533
a_331,3,Ottawa South,s_merged_998603,300,552530
a_331,3,Ottawa South,s_merged_998603,300,552531
a_2532,1,Stanley Park via Lorraine,muwtf_merged_998604,102,544971
a_2534,1,Stanley Park via Lorraine,muwtf_merged_998604,102,544970
a_2533,1,Stanley Park via Becker/River,muwtf_merged_998604,103,544973
a_131,1,Stanley Park via Becker/River,muwtf_merged_998604,103,544972
a_2535,1,Stanley Park via Becker/River,muwtf_merged_998604,103,544975
a_2531,1,Stanley Park via Becker/River,muwtf_merged_998604,103,544974
a_331,3,Ottawa South to Downtown,s_merged_998603,301,552538
a_331,3,Ottawa South to Downtown,s_merged_998603,301,552539
b_931,35,Eastbridge to Uptown Waterloo,muwtf_merged_998607,3501,558075
b_935,35,Eastbridge to Uptown Waterloo,muwtf_merged_998607,3501,558074
b_1233,35,Eastbridge to Uptown Waterloo,muwtf_merged_998607,3501,558077
b_934,35,Eastbridge to Uptown Waterloo,muwtf_merged_998607,3501,558076
b_936,35,Eastbridge to Uptown Waterloo,muwtf_merged_998607,3501,558071
b_1233,35,Eastbridge to Uptown Waterloo,muwtf_merged_998607,3501,558070
b_932,35,Eastbridge to Uptown Waterloo,muwtf_merged_998607,3501,558073
b_933,35,Eastbridge to Uptown Waterloo,muwtf_merged_998607,3501,558072
b_1132,20,Victoria Hills to Downtown,s_merged_998606,2011,584804
b_933,35,Eastbridge to Uptown Waterloo,muwtf_merged_998607,3501,558079
b_936,35,Eastbridge to Uptown Waterloo,muwtf_merged_998607,3501,558078
a_934,35,Eastbridge to Uptown Waterloo,a_merged_998602,3501,550660
a_933,35,Eastbridge to Uptown Waterloo,a_merged_998602,3501,550661
a_932,35,Eastbridge to Conestoga Mall,a_merged_998602,3511,550662
a_934,35,Eastbridge to Conestoga Mall,a_merged_998602,3511,550663
a_933,35,Eastbridge to Conestoga Mall,a_merged_998602,3511,550664
a_933,35,Eastbridge to Uptown Waterloo,a_merged_998602,3501,550665
a_932,35,Eastbridge to Conestoga Mall,a_merged_998602,3511,550666
a_931,35,Eastbridge to Conestoga Mall,a_merged_998602,3511,550667
a_936,35,Eastbridge to Conestoga Mall,a_merged_998602,3511,550668
a_934,35,Eastbridge to Conestoga Mall,a_merged_998602,3511,550669
b_2531,25,Queen South to Downtown,muwtf_merged_998607,2511,557377
b_1131,20,Victoria Hills to Downtown,s_merged_998606,2011,584807
b_1132,11,Downtown,muwtf_merged_998607,1111,561634
a_755,7,C Charles St Terminal,muwtf_merged_998604,722,545439
a_755,7,C Charles St Terminal,muwtf_merged_998604,722,545438
b_6401,64,Cambridge Centre,muwtf_merged_998607,6411,564461
b_6401,64,Cambridge Centre,muwtf_merged_998607,6411,564460
b_6401,64,Cambridge Centre,muwtf_merged_998607,6411,564463
b_6401,64,Cambridge Centre,muwtf_merged_998607,6411,564462
b_6401,64,Cambridge Centre,muwtf_merged_998607,6411,564465
b_6401,64,Cambridge Centre,muwtf_merged_998607,6411,564464
b_6401,64,Cambridge Centre,muwtf_merged_998607,6411,564467
b_6401,64,Cambridge Centre,muwtf_merged_998607,6411,564466
b_5631,64,Cambridge Centre,muwtf_merged_998607,6411,564469
b_5631,64,Cambridge Centre,muwtf_merged_998607,6411,564468
b_5134,71,Tri-City Centre via Franklin,a_merged_998605,7111,583506
b_737,7,C Conestoga Mall,s_merged_998606,707,584931
b_705,7,C Conestoga Mall,s_merged_998606,707,584922
b_733,7,C Conestoga Mall,s_merged_998606,707,584923
b_704,7,C Conestoga Mall,a_merged_998605,701,583600
b_1131,20,Victoria Hills to Downtown,s_merged_998606,2011,584801
b_706,7,C Conestoga Mall,s_merged_998606,707,584926
b_734,7,C Conestoga Mall,s_merged_998606,707,584927
b_737,7,C Conestoga Mall,s_merged_998606,707,584924
b_702,7,C Conestoga Mall,a_merged_998605,701,583605
b_731,7,C Conestoga Mall,s_merged_998606,707,584928
b_705,7,C Conestoga Mall,s_merged_998606,707,584929
b_631,6,Bridgeport,a_merged_998605,600,581329
b_2032,6,Bridgeport,a_merged_998605,600,581328
b_5633,64,Cambridge Centre,a_merged_998605,6411,582529
b_5632,64,Langs,a_merged_998605,6401,582515
b_1132,20,Victoria Hills to Downtown,s_merged_998606,2011,584800
b_5632,64,Langs,a_merged_998605,6401,582517
b_5632,64,Langs,a_merged_998605,6401,582516
a_8006,200,iXpress to Conestoga Mall,muwtf_merged_998604,20001,548108
a_8031,200,iXpress to Conestoga Mall,muwtf_merged_998604,20001,548109
a_5331,66,Tri-City Centre,muwtf_merged_998604,6611,548458
a_5332,66,Tri-City Centre,muwtf_merged_998604,6611,548459
a_5333,66,Tri-City Centre,muwtf_merged_998604,6611,548456
a_5334,66,Tri-City Centre,muwtf_merged_998604,6611,548457
a_5334,66,Winston,muwtf_merged_998604,6601,548454
a_5333,66,Winston,muwtf_merged_998604,6601,548455
a_5332,66,Winston,muwtf_merged_998604,6601,548452
a_5281,66,Winston,muwtf_merged_998604,6601,548453
a_5334,66,Winston,muwtf_merged_998604,6601,548450
a_5331,66,Winston,muwtf_merged_998604,6601,548451
b_1131,20,Victoria Hills to Downtown,s_merged_998606,2011,584803
a_1235,27,Fairview Park,s_merged_998603,2711,553069
a_1231,27,Fairview Park,s_merged_998603,2711,553068
a_1233,27,Chicopee,s_merged_998603,2701,553067
a_1281,27,Chicopee,s_merged_998603,2701,553066
a_1234,27,Chicopee,s_merged_998603,2701,553065
a_1282,27,Chicopee,s_merged_998603,2701,553064
a_1081,27,Chicopee,s_merged_998603,2701,553063
a_1234,27,Chicopee,s_merged_998603,2701,553062
a_1282,27,Chicopee,s_merged_998603,2701,553061
a_1281,27,Chicopee,s_merged_998603,2701,553060
a_2234,2,Forest Hill via Southmoor,a_merged_998602,212,550472
b_711,7,A Fairview Park via Connaught,a_merged_998605,714,583668
b_1131,6,Bridgeport,a_merged_998605,600,581325
b_1132,20,Victoria Hills to Downtown,s_merged_998606,2011,584802
b_2231,23,Downtown,muwtf_merged_998607,2311,555937
b_2236,23,Downtown,muwtf_merged_998607,2311,555936
b_2231,23,Downtown,muwtf_merged_998607,2311,555935
b_2281,23,Downtown,muwtf_merged_998607,2311,555934
b_5531,59,Christopher,a_merged_998605,5900,583023
b_2234,23,Downtown,muwtf_merged_998607,2311,555932
b_2235,23,Downtown,muwtf_merged_998607,2311,555931
b_738,7,C Conestoga Mall,s_merged_998606,707,584935
b_332,3,Ottawa South,muwtf_merged_998607,300,556442
b_2235,23,Downtown,muwtf_merged_998607,2311,555939
b_2232,23,Downtown,muwtf_merged_998607,2311,555938
b_734,7,C Conestoga Mall,s_merged_998606,707,584934
b_301,3,Ottawa South,muwtf_merged_998607,300,556443
b_5201,52,Fairview via Preston Pkwy,muwtf_merged_998607,5201,564067
b_5333,52,Fairview via Preston Pkwy,muwtf_merged_998607,5201,564066
b_2151,21,Elmira,muwtf_merged_998607,2101,565613
b_1239,27,Chicopee,muwtf_merged_998607,2701,557258
b_5333,52,Fairview via Preston Pkwy,muwtf_merged_998607,5201,564060
b_5332,57,Blair Road via Westcliff,muwtf_merged_998607,5701,556070
b_5202,52,Fairview via Preston Pkwy,muwtf_merged_998607,5201,564062
b_1241,31,Conestoga Mall,muwtf_merged_998607,3101,558028
b_1282,31,Conestoga Mall,muwtf_merged_998607,3101,558029
a_2032,6,Downtown,a_merged_998602,601,549279
a_1132,6,Downtown,a_merged_998602,601,549278
a_631,6,Downtown,a_merged_998602,601,549275
a_631,6,Bridgeport,a_merged_998602,600,549274
a_2031,6,Downtown,a_merged_998602,601,549277
a_1131,6,Downtown,a_merged_998602,601,549276
a_2031,6,Bridgeport,a_merged_998602,600,549271
a_631,6,Bridgeport,a_merged_998602,600,549270
a_2031,6,Bridgeport,a_merged_998602,600,549273
a_631,6,Bridgeport,a_merged_998602,600,549272
b_804,8,University via Courtland/Weber,a_merged_998605,801,581550
b_5204,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998607,5211,564069
b_5203,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998607,5211,564068
b_5136,71,Melran,a_merged_998605,7101,583496
b_1236,12,To Fairview Park,s_merged_998606,1211,585298
a_2952,29,To King/University turnaround,muwtf_merged_998604,2901,547309
a_432,29,To King/University turnaround,muwtf_merged_998604,2901,547308
a_2951,29,To King/University turnaround,muwtf_merged_998604,2901,547307
a_434,29,To King/University turnaround,muwtf_merged_998604,2901,547306
a_2952,29,To King/University turnaround,muwtf_merged_998604,2901,547305
a_433,29,To King/University turnaround,muwtf_merged_998604,2901,547304
a_2951,29,To King/University turnaround,muwtf_merged_998604,2901,547303
a_431,29,To King/University turnaround,muwtf_merged_998604,2901,547302
a_2952,29,To King/University turnaround,muwtf_merged_998604,2901,547301
a_432,29,To King/University turnaround,muwtf_merged_998604,2901,547300
b_5633,56,Dunbar,muwtf_merged_998607,5601,556076
b_1234,31,Conestoga Mall,muwtf_merged_998607,3101,558026
b_707,7,B Fairview Park via Weber,a_merged_998605,711,583669
b_1240,31,Conestoga Mall,muwtf_merged_998607,3101,558027
a_131,1,Downtown via Lorraine,a_merged_998602,112,549419
a_133,1,Downtown via Lorraine,a_merged_998602,112,549418
b_1131,20,Victoria Hills to Downtown,s_merged_998606,2011,584809
a_2532,1,Downtown via Lorraine,a_merged_998602,112,549411
a_131,1,Downtown via Lorraine,a_merged_998602,112,549410
a_2531,1,Downtown via Lorraine,a_merged_998602,112,549413
a_133,1,Downtown via Lorraine,a_merged_998602,112,549412
a_131,1,Downtown via Lorraine,a_merged_998602,112,549415
a_132,1,Downtown via Lorraine,a_merged_998602,112,549414
a_131,1,Downtown via Lorraine,a_merged_998602,112,549417
a_133,1,Downtown via Lorraine,a_merged_998602,112,549416
b_5135,71,Melran,a_merged_998605,7101,583494
a_2102,21,Conestoga Mall,a_merged_998602,2111,550875
a_2101,21,Conestoga Mall,a_merged_998602,2111,550874
a_2102,21,Conestoga Mall,a_merged_998602,2111,550877
a_2101,21,Conestoga Mall,a_merged_998602,2111,550876
a_2102,21,Conestoga Mall,a_merged_998602,2111,550871
a_2101,21,Conestoga Mall,a_merged_998602,2111,550870
a_2102,21,Conestoga Mall,a_merged_998602,2111,550873
